BOAT,HULL,WING_CONFIG_unk,MD4_SEL_DB_unk,MD4_SEL_RUD_unk,DATETIME,TIME_LOCAL_unk,race,leg,type,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,orig_entry_twa,orig_exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,db_down,two_DB_time,two_DB_Broadcast,flying,tws,pop_time,turn_min_rh,t_invert,t_to_lock,max_lat_gforce,max_fwd_gforce,max_gforce,drop_time_P,drop_time_S,unstow_time_P,unstow_time_S,stow_time_P,stow_time_S,boards_up_time_S,boards_up_time_P,press_sys_acc_start,press_sys_acc_end,press_sys_acc_delta,press_rake_acc_start,press_rake_acc_end,press_rake_acc_delta,pump_press_avg,pump_press_max,press_wing_acc_start,press_wing_acc_end,db_ud_ret_press_s_avg,db_ud_ret_press_s_max,db_ud_ret_press_p_avg,db_ud_ret_press_p_max,db_ud_ext_press_s_avg,db_ud_ext_press_s_max,db_ud_ext_press_p_avg,db_ud_ext_press_p_max,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,t_swap,bsp_at_drop,heel_at_drop,pitch_at_drop,winward_rh_at_drop,db_cant_ret_press_p_avg,db_cant_ret_press_p_max,db_cant_ret_press_s_avg,db_cant_ret_press_s_max,db_cant_ext_press_p_avg,db_cant_ext_press_p_max,db_cant_ext_press_s_avg,db_cant_ext_press_s_max,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,entry_jib_sheet_pct,exit_jib_sheet_pct,max_rudder_angle,vmg_distance,b_diff,b_diff_1,b_diff_2,avg_TWD,distance,dist_2,bearing,bearing_2,theoretical_vmg,theoretical_target_vmg,theoretical_distance,theoretical_targ_distance,loss_vs_vmg,loss_vs_targ_vmg,drop_offset,drop_to_wind_axis,htw_bsp,entry_cant,exit_cant,cant_drop_target,cant_stow_target,dashboard,entry_tack
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:27:58+00:00,2025-01-19 15:28:17,05,0,tack,51.72,46.8,37.27,14.449999999999996,37.8,43.5,37.8,-43.5,844.7,953.7,1650.7,33.38,5.8,9.2,12.2,1,40.0,0.6,499.9,,1.8,0,0,0,,2.16,,0.13,0.0,,,1986.1,182.84599999999998,167.82760000000002,15.018399999999957,200.67059999999998,167.8286,32.841999999999985,181.80535,328.15,155.901,157.2902,109.33735,291.37,131.55615,330.07,41.51195,125.58,111.8196,208.4,1.1050000000000002,-2.4584,0.8146,-1.5457999999999998,3.6,-2.6,56.52,5.83,-1.43,1304.59,100.03579999999998,146.62,75.0292,193.94,22.059600000000003,80.39,40.9118,41.9,58.618199999999995,84.72460000000001,6.920800000000001,9.088799999999999,12.555400000000002,16.758200000000002,16.4,379.8235220053316,2.5288353109438617,-2.5288353109438617,177.4687753496914,71.79945000000001,380.2,380.19377649583447,69.27061468905615,249.26822534969142,39.7756,36.598600000000005,441.95111111111106,406.65111111111116,62.127589105779464,26.827589105779566,-0.5,4.4,,-3.4525999999999994,1.3245999999999998,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253658000.0&to=1737253698000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:30:02.400000+00:00,2025-01-19 15:30:21,05,0,gybe,74.46,70.58,59.84,14.61999999999999,146.0,155.6,146.0,-155.6,1147.0,826.2,1616.2,17.98,6.0,7.8,11.2,1,41.0,0.2,670.0,,2.2,0,0,0,,3.01,,0.5,0.0,,,2110.06,184.57179999999997,173.7012,10.870599999999968,201.75239999999997,189.53,12.222399999999965,183.2746,332.62,159.1184,150.0174,115.2034,314.7,127.41275,328.91,140.56484999999998,245.83,9.91755,14.69,0.8003999999999999,-2.6620000000000004,1.9587999999999999,-2.0050000000000003,8.0,19.4,78.59,4.44,-2.51,1309.95,10.092199999999998,76.93,99.5148,170.49,36.6724,61.64,53.457,93.91,88.29679999999999,99.26279999999998,9.3796,10.2684,30.611800000000002,50.330999999999996,4.6,685.3178066031164,8.449103484179858,-171.55541756367558,8.449103484179858,67.75425,692.8,692.8373267116078,-103.80116756367559,76.20335348417986,64.011,52.495999999999995,711.2333333333332,583.2888888888888,25.91552673021681,-102.02891771422765,-0.5,4.2,,-2.2108,-2.4494,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253782400.0&to=1737253822400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:32:38+00:00,2025-01-19 15:32:57,05,0,tack,69.68,52.4,31.49,38.19000000000001,72.1,59.0,-72.1,59.0,919.6,543.7,2000.0,19.05,9.2,9.8,12.4,0,38.0,1.2,-138.5,,2.0,0,0,0,3.0,,0.13,,,0.0,2133.5,,183.08639999999997,178.63260000000002,4.453799999999944,201.07659999999996,197.17219999999998,3.904399999999981,174.04515,338.44,152.3008,155.77700000000002,138.45964999999998,340.39,76.73445,282.1,105.41799999999999,195.96,150.47045,232.51,-0.8502000000000001,-2.5727999999999995,-0.748,-2.0324,10.0,-3.2,67.68,1.48,-2.59,778.29,33.8626,209.69,117.6094,207.96,16.8338,141.2,18.0248,106.31,77.4376,95.64479999999999,8.4884,10.003,12.475,43.354400000000005,8.0,300.14659519044835,20.51108606911984,20.51108606911984,-159.4910643844502,66.3237,320.5,320.4625045307252,86.83478606911984,266.8326356155498,24.105200000000004,36.07900000000001,267.8355555555556,400.87777777777785,-32.31103963489278,100.7311825873295,-0.5,7.8,,-1.9901999999999997,-0.1458,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737253938000.0&to=1737253978000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:41:15.200000+00:00,2025-01-19 15:41:34,05,0,gybe,78.97,57.42,36.96,42.01,155.7,158.9,155.7,-158.9,1011.6,434.1,1617.4,17.79,6.6,7.8,10.8,1,37.0,0.4,745.2,,2.0,0,0,0,,3.11,,0.42,0.0,,,2782.42,183.24939999999995,177.8806,5.368799999999965,200.59799999999998,198.0436,2.554399999999987,187.33065000000002,335.48,152.2678,147.0954,108.86084999999999,313.4,141.06045,330.29,140.2325,244.61,5.4479,16.2,1.3845999999999998,-2.029,-1.01,-0.9148,2.6,-10.2,83.83,1.09,-1.94,1211.94,46.4788,82.47,48.5204,134.73,27.165800000000004,49.35,25.406600000000008,82.26,82.1958,99.1816,8.880799999999999,10.263599999999999,27.641800000000003,60.5374,4.4,687.1676322750637,4.544716186251044,-175.45957762622234,4.544716186251044,63.42785,689.3,689.3350414788466,-112.03172762622233,67.97256618625104,70.33980000000001,17.5394,781.5533333333335,194.88222222222223,94.38570105826977,-492.2854100528415,0.0,5.0,,-1.7228000000000003,-1.9642000000000004,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254455200.0&to=1737254495200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:43:19.800000+00:00,2025-01-19 15:43:38,05,0,tack,60.75,52.7,38.33,22.42,52.4,41.9,-52.4,41.9,836.0,647.4,2000.0,29.67,5.8,6.0,9.4,1,40.0,0.6,635.4,,1.8,0,0,0,2.77,,0.13,,,0.0,2776.65,,182.6044,165.32,17.284400000000005,203.5196,171.5986,31.920999999999992,171.8282,337.81,153.7354,153.79260000000002,133.19965,341.46,108.09890000000001,283.96,113.44604999999997,276.04,78.48145000000001,141.33,2.3086,-1.2176,1.6478000000000004,-1.2918,7.6,-2.0,59.06,2.75,-1.55,1086.98,63.228199999999994,147.51,143.57139999999998,180.09,35.00899999999999,40.93,18.050600000000003,69.64,59.818999999999996,77.29840000000002,7.021200000000001,8.483000000000002,21.193,21.578000000000003,15.7,386.47172605428705,15.197125768650778,15.197125768650778,-164.8055416726961,67.13175,400.5,400.47653218309256,82.32887576865078,262.3262083273039,39.1002,36.48299999999999,434.44666666666666,405.36666666666656,47.97494061237961,18.894940612379514,-0.5,4.4,,-3.0839999999999996,-1.5786000000000002,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254579800.0&to=1737254619800.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:40:07.200000+00:00,2025-01-19 15:40:26,05,0,tack,53.69,43.71,17.99,35.7,55.3,60.7,-55.3,60.7,799.8,565.7,2000.0,18.24,9.0,11.6,16.2,0,36.0,0.8,-332.4,,1.6,0,0,0,1.92,,0.13,,,0.0,2586.99,,174.20420000000001,160.822,13.382200000000012,201.44759999999994,186.74760000000003,14.699999999999903,183.3386,332.02,153.33,154.4548,165.69485,344.13,85.06774999999999,286.88,7.554549999999999,12.5,6.10885,20.28,2.54,-1.7072,4.9062,-1.4128,7.0,-6.2,58.47,3.37,-2.56,1224.29,48.3952,122.89,117.46379999999999,160.67,25.929000000000002,34.76,14.368599999999999,75.22,86.2154,99.1666,9.2044,10.269399999999997,19.2396,44.40780000000001,15.5,296.7060977088427,14.190333654462727,14.190333654462727,-165.8116508735741,60.5991,306.0,306.0445192672767,74.78943365446273,254.78744912642588,29.733200000000007,35.919999999999995,330.36888888888893,399.11111111111103,33.66279118004621,102.40501340226831,-0.5,7.8,,-1.6152000000000002,2.2948,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254387200.0&to=1737254427200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:59:33.200000+00:00,2025-01-19 15:59:52,05,0,gybe,74.07,74.16,56.82,17.249999999999993,153.8,154.5,153.8,-154.5,911.4,855.9,1675.1,12.93,6.6,7.6,10.8,0,39.0,0.4,355.8,,2.0,0,0,0,,3.0,,0.13,0.0,,,3881.33,183.12860000000003,176.9608,6.167800000000028,199.99039999999997,200.36559999999997,-0.37520000000000664,183.10375,336.99,153.1394,154.2404,112.16055,323.07,124.0607,326.03,121.99980000000001,205.96,10.226700000000001,228.14,1.7253999999999998,-1.5538000000000003,2.4684,-1.8354,2.2,16.0,80.11,0.79,-1.64,813.35,31.782600000000002,52.21,40.3328,91.98,22.9666,44.82,23.135599999999997,79.53,81.1046,98.99620000000003,8.7956,10.2552,39.998799999999996,60.886399999999995,4.0,677.3944777853199,0.5022511572729513,179.49388728846571,-0.5022511572729513,58.53274999999999,677.4,677.4205046700595,-121.97336271153429,58.030498842727056,65.50479999999999,19.3242,727.831111111111,214.71333333333334,50.43663332579115,-462.6811444519865,0.0,4.8,,0.8066000000000001,-0.8989999999999998,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255553200.0&to=1737255593200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:03:16.400000+00:00,2025-01-19 16:03:35,05,0,tack,60.23,23.1,21.2,39.03,60.3,25.4,-60.3,25.4,761.4,11.2,2000.0,21.29,6.6,11.4,13.8,0,38.0,0.6,-212.0,,1.4,0,0,0,2.06,,0.13,,,0.0,3977.35,,183.4968,167.89500000000004,15.601799999999969,201.68920000000006,173.03539999999998,28.653800000000075,177.85,334.63,155.0856,157.4998,99.3193,338.94,98.9889,274.35,46.69835,78.88,10.191399999999998,30.91,2.7327999999999997,-1.9329999999999998,6.046799999999999,-0.5164,5.2,-3.2,59.33,4.31,-0.88,641.79,45.64080000000002,106.0,109.63599999999998,154.4,23.579400000000007,33.54,14.978199999999998,75.89,70.86999999999999,38.4864,7.9846,5.226400000000001,23.397800000000004,39.1918,10.9,322.0734626774489,31.171874711865286,31.171874711865286,-148.83065296699064,61.20165,376.4,376.42183186734877,92.37352471186529,272.37099703300936,28.3142,36.1742,314.6022222222222,401.9355555555555,-7.471240455226678,79.86209287810658,-0.5,5.4,,-1.8015999999999996,0.40980000000000005,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737255776400.0&to=1737255816400.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:07:18.600000+00:00,2025-01-19 16:07:37,05,0,tack,40.47,37.75,9.71,30.759999999999998,60.1,50.3,-60.1,50.3,327.0,609.9,2000.0,13.89,5.2,2.4,8.4,0,40.0,1.2,-235.2,,3.6,0,0,0,4.17,,0.13,,,0.0,4213.52,,183.3064,165.1996,18.106799999999993,202.81179999999998,180.00420000000003,22.80759999999995,179.39705,329.17,160.0598,154.7002,156.36809999999997,343.18,116.2119,300.93,65.52844999999999,130.59,79.21905000000001,215.99,-1.3838,-0.40820000000000006,5.631000000000001,0.23319999999999994,5.0,2.0,27.12,4.98,0.36,279.29,56.60019999999999,111.2,62.527800000000006,80.25,26.074400000000004,29.9,27.932600000000008,40.05,99.0746,93.2854,10.266399999999999,9.847000000000001,58.364399999999996,43.167,21.2,223.93252356936404,18.071478949405666,18.071478949405666,-161.9300779460357,61.48720000000001,235.6,235.55225400084214,79.55867894940567,259.5571220539643,21.931599999999992,37.010000000000005,243.68444444444435,411.22222222222223,19.751920875080316,187.2896986528582,-0.5,2.0,,-1.87,-0.37720000000000004,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256018600.0&to=1737256058600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:08:53.600000+00:00,2025-01-19 16:09:12,05,2,gybe,77.67,79.33,55.31,22.36,145.0,152.7,145.0,-152.7,1065.7,1093.5,1986.8,22.88,6.8,8.0,11.0,1,42.0,0.0,430.8,,2.2,0,0,0,,4.03,,0.13,0.0,,,4434.06,182.72660000000005,175.76240000000004,6.964200000000005,203.7954,193.38439999999994,10.411000000000058,198.46299999999997,333.8,155.5216,143.28040000000001,107.78094999999999,305.14,132.18280000000001,324.52,190.8777,323.72,58.08945,107.0,0.2862,-1.8470000000000002,1.149,-1.6628,2.4,-6.4,73.15,3.85,-0.83,1156.65,27.433200000000006,42.88,38.4986,132.9,61.8316,114.57,20.212200000000003,89.28,98.97779999999999,99.0616,10.250599999999999,10.2664,29.197200000000002,48.6082,7.5,685.4567529598457,3.5887154417850695,-176.41542858193702,3.5887154417850695,60.3001,686.8,686.8035225850206,-116.115328581937,63.88881544178507,65.0154,54.467600000000004,722.3933333333333,605.1955555555556,36.93658037348757,-80.2611974042901,0.0,5.0,,-0.8321999999999999,-0.22,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256113600.0&to=1737256153600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:09:57.600000+00:00,2025-01-19 16:10:16,05,3,tack,43.8,41.08,30.26,13.539999999999996,61.6,54.2,-61.6,54.2,720.1,882.3,2000.0,30.95,5.2,8.2,11.2,0,40.0,0.0,-143.8,,1.6,0,0,0,2.36,,0.38,,,0.0,4371.08,,183.988,167.2198,16.768200000000007,185.50639999999999,157.48319999999998,28.023200000000003,179.43724999999998,336.51,152.6548,157.0092,144.0233,344.31,118.47399999999998,295.21,156.23295,289.78,54.27064999999999,98.42,3.2812,-1.8092000000000001,1.1686,-1.1234,3.4,-1.6,46.88,2.06,-0.66,1057.41,51.69559999999999,213.4,174.57419999999993,206.17,27.694800000000004,36.59,121.22559999999997,153.59,79.3466,96.97400000000002,8.6402,10.0962,29.768800000000002,21.836599999999994,16.8,332.23869273880405,9.596086700211004,9.596086700211004,-170.4059597331285,55.0505,337.0,336.95354040064166,64.646586700211,244.6445402668715,21.7044,37.257,241.15999999999997,413.96666666666664,-91.07869273880408,81.72797392786259,-0.5,3.8,,-3.4509999999999996,1.0388,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256177600.0&to=1737256217600.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:11:07+00:00,2025-01-19 16:11:26,05,3,tack,54.52,45.78,20.16,34.36,37.2,58.9,37.2,-58.9,1003.1,958.5,1174.8,19.47,6.4,10.0,12.6,0,42.0,1.6,-90.9,,1.6,0,0,0,,1.98,,0.13,0.0,,,4565.82,180.7964,166.593,14.203400000000016,202.05840000000003,154.77380000000002,47.28460000000001,182.06985,336.51,156.92860000000002,159.57,110.29955000000001,311.03,143.82774999999998,330.8,5.36365,32.65,43.77525000000001,81.29,1.673,-2.408,2.1038,-1.2246,5.8,-3.4,57.62,2.68,-2.23,1173.53,103.1746,117.96,62.068400000000004,93.87,29.895600000000005,59.35,34.1034,54.39,75.88719999999999,96.0502,8.3684,10.008,15.941400000000002,25.165599999999994,18.8,350.26123617293877,1.1128164158850424,1.1128164158850424,-178.8891898428863,57.348549999999996,350.3,350.3273104057526,58.46136641588504,238.45936015711368,43.72959999999999,36.9636,485.88444444444434,410.7066666666666,135.62320827150558,60.44543049372783,-0.5,5.4,,-2.1606,0.3922,2.0,2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256247000.0&to=1737256287000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
NZL,NZL,11.0,3.0,2.0,2025-01-19T03:12:25+00:00,2025-01-19 16:12:44,05,4,gybe,68.51,64.95,45.85,22.660000000000004,129.5,150.5,-129.5,150.5,733.7,846.4,2000.0,16.11,8.2,8.4,11.8,0,33.0,1.8,327.6,,2.8,0,0,0,3.43,,0.45,,,0.0,4513.09,,183.58359999999996,174.3004,9.283199999999965,200.72120000000004,192.5154,8.205800000000039,185.22020000000003,328.17,155.2908,138.507,144.068,341.46,89.49970000000002,296.34,5.071350000000001,8.51,174.18515,308.56,5.348599999999999,-1.151,1.0370000000000001,-0.49560000000000004,9.2,-14.6,69.73,6.06,-0.12,893.42,61.703799999999994,95.22,67.7332,103.47,33.5162,57.98,31.536399999999993,60.27,82.214,99.00080000000001,8.880999999999998,10.255799999999999,42.34780000000001,36.1104,7.4,498.1091024802766,1.337688573562545,-178.66544344998874,1.337688573562545,67.95575000000001,498.2,498.2448893884269,-110.70969344998873,69.29343857356255,44.0498,16.635599999999997,489.4422222222222,184.83999999999995,-8.666880258054391,-313.2691024802766,0.0,6.0,,2.4374000000000002,-0.165,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737256325000.0&to=1737256365000.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,port
NZL,NZL,11.0,3.0,2.0,2025-01-19T02:44:43.200000+00:00,2025-01-19 15:45:02,05,0,gybe,85.29,81.78,61.71,23.580000000000005,142.8,147.4,142.8,-147.4,1072.6,918.5,1531.7,18.3,7.0,7.2,11.4,1,43.0,0.6,425.1,,2.2,0,0,0,,3.6,,0.13,0.0,,,2990.79,183.56900000000002,177.84200000000004,5.726999999999975,200.3262,194.47440000000003,5.851799999999969,188.33610000000002,331.71,153.4004,145.51,99.5281,298.17,136.55275,322.2,151.22695,259.58,65.3823,121.96,0.8994000000000001,-2.2474,3.2119999999999997,-2.213,3.0,2.2,84.68,1.75,-3.09,1197.68,66.08539999999999,76.77,64.6976,149.28,69.2394,87.73,36.099799999999995,83.62,87.9594,99.20739999999998,9.351400000000002,10.2662,27.329799999999995,47.98999999999999,4.1,728.7618046772689,6.576432125380968,-173.42821062358286,6.576432125380968,63.79165,733.6,733.5888490403798,-109.63656062358287,70.36808212538097,70.7748,62.10039999999999,786.3866666666667,690.0044444444443,57.6248619893978,-38.75736023282457,0.0,5.2,,-3.4868,-0.30400000000000005,0.0,1.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737254663200.0&to=1737254703200.0&var-BOAT=NZL&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
SUI,SUI,11.0,3.0,2.0,2025-01-19T03:35:15.800000+00:00,2025-01-19 16:35:34,06,4,gybe,56.68,50.32,41.01,15.670000000000002,93.2,56.2,-93.2,56.2,839.2,839.5,2000.0,28.83,5.6,8.0,11.6,1,38.0,0.2,578.6,,2.2,0,0,0,2.66,,0.93,,,0.0,6337.52,,184.1882,170.92560000000006,13.262599999999935,187.59440000000004,173.56900000000002,14.025400000000019,160.18580000000003,342.94,160.2408,153.9408,127.95289999999999,343.78,47.84065,215.92,15.99635,25.4,45.55735,182.21,4.089600000000001,-0.7236,2.4666,-1.4596,4.2,-2.2,59.53,-2.98,-3.28,741.26,129.8222,203.05,164.3366,378.77,72.3352,75.43,21.6146,78.31,99.12599999999999,92.81700000000001,10.270199999999999,9.751399999999999,74.9202,36.0178,13.8,299.48372912475475,12.816937033040212,12.816937033040212,-167.1850663249249,63.24700000000001,307.1,307.13639469181356,76.06393703304022,256.0619336750751,2.819999999999999,4.3831999999999995,31.33333333333332,48.70222222222221,-268.15039579142143,-250.78150690253253,-0.5,4.0,,-4.4414,4.3258,0.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257695800.0&to=1737257735800.0&var-BOAT=SUI&var-EntryExitAvgTime=5s&var-datasource=strm,port
SUI,SUI,11.0,3.0,2.0,2025-01-19T03:29:49.600000+00:00,2025-01-19 16:30:08,06,1,gybe,71.06,36.44,23.65,47.410000000000004,128.0,119.4,128.0,-119.4,961.3,95.8,2000.0,20.07,10.8,11.2,15.6,0,34.0,0.4,-86.5,,3.2,0,0,0,,3.82,,0.13,0.0,,,6198.16,183.37,174.521,8.849000000000018,176.21039999999996,203.25060000000002,-27.040200000000056,176.78525000000002,339.79,158.5922,157.7404,73.08895000000001,290.18,133.26945,343.45,144.12705,277.6,37.5362,67.88,-1.3035999999999999,-2.0078,3.6792000000000002,-1.4396,11.2,-6.4,69.35,-1.85,-0.85,470.44,33.367399999999996,72.56,35.463,135.83,12.660800000000002,60.53,18.3554,58.13,100.0,100.0,10.34,10.34,47.78259999999998,63.44520000000001,12.4,309.196355434153,20.37512778957663,-159.6270468020099,20.37512778957663,58.492650000000005,329.8,329.832941517368,-101.13439680200987,78.86777778957664,49.93,17.993,554.7777777777778,199.9222222222222,245.5814223436248,-109.27413321193083,-0.5,8.2,,2.4712000000000005,0.0444,0.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257369600.0&to=1737257409600.0&var-BOAT=SUI&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
SUI,SUI,11.0,3.0,2.0,2025-01-19T03:30:40.800000+00:00,2025-01-19 16:30:59,06,2,gybe,73.14,71.66,56.24,16.9,151.4,149.7,-151.4,149.7,842.8,948.3,2000.0,15.14,10.6,11.2,14.6,0,35.0,0.6,268.1,,2.6,0,0,0,3.38,,0.13,,,0.0,6067.63,,174.9108,183.08500000000004,-8.174200000000042,201.01319999999998,201.43579999999997,-0.42259999999998854,184.468,336.43,152.427,154.4494,122.9611,343.62,66.58375,250.42,110.2428,193.01,166.33265,256.53,2.932200000000001,-1.932,4.4963999999999995,-1.9668,9.8,-7.0,69.13,1.21,-0.54,777.5,43.4656,214.95,41.59159999999999,114.87,25.126399999999993,98.34,35.1762,83.75,100.0,79.9546,10.34,8.7064,43.34180000000002,60.49279999999999,7.9,628.110982752754,2.9665862814478814,-177.03730185436527,2.9665862814478814,63.94625,629.0,628.9538524972443,-113.09105185436526,66.91283628144788,65.59239999999998,17.1708,728.8044444444442,190.78666666666666,100.69346169169023,-437.3243160860874,-0.5,8.6,,-2.5372,-1.4270000000000003,0.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257420800.0&to=1737257460800.0&var-BOAT=SUI&var-EntryExitAvgTime=5s&var-datasource=strm,port
SUI,SUI,11.0,3.0,2.0,2025-01-19T03:31:45.400000+00:00,2025-01-19 16:32:04,06,3,tack,52.55,49.56,35.77,16.779999999999994,57.3,48.8,57.3,-48.8,1001.8,984.5,2000.0,24.7,5.8,16.6,20.0,1,34.0,0.4,648.9,,2.0,0,0,0,,2.54,,1.02,0.0,,,6320.08,184.89079999999998,170.7214,14.169399999999996,199.71759999999998,180.11919999999998,19.598399999999998,188.5742,330.78,155.02360000000002,156.5306,123.02165000000001,323.79,56.80375000000001,342.59,35.41325,143.25,168.77720000000002,215.17,3.196999999999999,-0.9758,2.1026,-0.752,4.2,-2.6,53.88,0.38,-1.98,739.98,104.67559999999997,206.65,80.73219999999999,247.71,11.612199999999998,70.54,45.28379999999999,57.8,95.72959999999999,100.0,9.990000000000002,10.34,42.707200000000014,42.42280000000001,12.8,375.1986812407899,8.636845779574742,-8.636845779574742,171.36090205661927,70.66194999999999,379.5,379.50223146460996,62.02510422042522,242.02285205661926,32.5036,36.0512,361.1511111111111,400.56888888888886,-14.047570129678775,25.370207648098983,-0.5,4.0,,-2.1594,4.684,6.0,-2.0,https://data.sailgp.com/d/f6845b3b-2b56-4a16-aaf6-c1eb05640582/replay-singleboat-maneuvre-v2?orgId=2&from=1737257485400.0&to=1737257525400.0&var-BOAT=SUI&var-EntryExitAvgTime=5s&var-datasource=strm,stbd
